date,days,rate
2018-02-01,167,1.93804
2018-02-01,230,2.001773
2018-02-01,321,2.080598
2018-02-01,412,2.15577
2018-02-01,503,2.220151
2018-02-01,594,2.28024
2018-02-01,685,2.333729
2018-02-01,776,2.384121
2018-02-01,867,2.427105
2018-02-01,958,2.464314
2018-02-01,1049,2.497251
2018-02-01,1140,2.527742
2018-02-01,1231,2.554841
2018-02-01,1322,2.578902
2018-02-01,1413,2.600836
2018-02-01,1504,2.621335
2018-02-01,1595,2.639781
2018-02-01,1693,2.657963
2018-02-01,1784,2.67387
2018-02-01,1868,2.688348
2018-02-01,1966,2.704342
2018-02-01,2057,2.718535
2018-02-01,2148,2.731951
2018-02-01,2239,2.745095
2018-02-01,2330,2.757605
2018-02-01,2421,2.769931
2018-02-01,2512,2.781729
2018-02-01,2603,2.793229
2018-02-01,2694,2.804122
2018-02-01,2785,2.814796
2018-02-01,2876,2.825114
2018-02-01,2967,2.835261
2018-02-01,3058,2.844953
2018-02-01,3149,2.854377
2018-02-01,3240,2.863553
2018-02-01,3331,2.872503
2018-02-01,3422,2.881111
2018-02-01,3513,2.889403
2018-02-01,3604,2.897657
2018-02-02,7,1.489235
2018-02-02,19,1.552676
2018-02-02,47,1.730738
2018-02-02,75,1.803251
2018-02-02,103,1.856979
2018-02-02,138,1.910064
2018-02-02,166,1.951849
2018-02-02,229,2.017621
2018-02-02,320,2.096485
2018-02-02,411,2.172787
2018-02-02,502,2.237863
2018-02-02,593,2.2992
2018-02-02,684,2.354935
2018-02-02,775,2.407631
2018-02-02,866,2.453484
2018-02-02,957,2.493489
2018-02-02,1048,2.528732
2018-02-02,1139,2.561961
2018-02-02,1230,2.591763
2018-02-02,1321,2.618499
2018-02-02,1412,2.642761
2018-02-02,1503,2.665305
2018-02-02,1594,2.685849
2018-02-02,1692,2.706325
2018-02-02,1783,2.724138
2018-02-02,1867,2.740213
2018-02-02,1965,2.757891
2018-02-02,2056,2.773728
2018-02-02,2147,2.789076
2018-02-02,2238,2.803994
2018-02-02,2329,2.818139
2018-02-02,2420,2.831977
2018-02-02,2511,2.845176
2018-02-02,2602,2.85798
2018-02-02,2693,2.870258
2018-02-02,2784,2.882227
2018-02-02,2875,2.893756
2018-02-02,2966,2.904887
2018-02-02,3057,2.915504
2018-02-02,3148,2.925798
2018-02-02,3239,2.935797
2018-02-02,3330,2.945524
2018-02-02,3421,2.954867
2018-02-02,3512,2.963726
2018-02-02,3603,2.972518
2018-02-05,7,1.489235
2018-02-05,16,1.536954
2018-02-05,44,1.733942
2018-02-05,72,1.804292
2018-02-05,100,1.856505
2018-02-05,135,1.905645
2018-02-05,163,1.942874
2018-02-05,226,2.000757
2018-02-05,317,2.069291
2018-02-05,408,2.136484
2018-02-05,499,2.194791
2018-02-05,590,2.249876
2018-02-05,681,2.299662
2018-02-05,772,2.347209
2018-02-05,863,2.387914
2018-02-05,954,2.423736
2018-02-05,1045,2.455948
2018-02-05,1136,2.486629
2018-02-05,1227,2.514626
2018-02-05,1318,2.540147
2018-02-05,1409,2.563672
2018-02-05,1500,2.585869
2018-02-05,1591,2.60639
2018-02-05,1689,2.627135
2018-02-05,1780,2.645426
2018-02-05,1864,2.662124
2018-02-05,1962,2.680716
2018-02-05,2053,2.697545
2018-02-05,2144,2.713799
2018-02-05,2235,2.729754
2018-02-05,2326,2.74505
2018-02-05,2417,2.759953
2018-02-05,2508,2.774139
2018-02-05,2599,2.788036
2018-02-05,2690,2.801333
2018-02-05,2781,2.814253
2018-02-05,2872,2.826674
2018-02-05,2963,2.838795
2018-02-05,3054,2.850343
2018-02-05,3145,2.861514
2018-02-05,3236,2.87234
2018-02-05,3327,2.882848
2018-02-05,3418,2.892931
2018-02-05,3509,2.902491
2018-02-05,3600,2.911949
2018-02-06,7,1.489235
2018-02-06,15,1.531327
2018-02-06,43,1.731616
2018-02-06,71,1.803874
2018-02-06,99,1.855302
2018-02-06,134,1.905123
2018-02-06,162,1.943546
2018-02-06,225,2.004327
2018-02-06,316,2.074954
2018-02-06,407,2.144426
2018-02-06,498,2.204161
2018-02-06,589,2.259449
2018-02-06,680,2.309375
2018-02-06,771,2.356432
2018-02-06,862,2.39621
2018-02-06,953,2.430796
2018-02-06,1044,2.461547
2018-02-06,1135,2.490595
2018-02-06,1226,2.516826
2018-02-06,1317,2.540823
2018-02-06,1408,2.56302
2018-02-06,1499,2.584049
2018-02-06,1590,2.603535
2018-02-06,1688,2.622999
2018-02-06,1779,2.640224
2018-02-06,1863,2.656031
2018-02-06,1961,2.673681
2018-02-06,2052,2.689714
2018-02-06,2143,2.70524
2018-02-06,2234,2.720526
2018-02-06,2325,2.735206
2018-02-06,2416,2.749538
2018-02-06,2507,2.763195
2018-02-06,2598,2.7766
2018-02-06,2689,2.789438
2018-02-06,2780,2.801929
2018-02-06,2871,2.813948
2018-02-06,2962,2.825691
2018-02-06,3053,2.836884
2018-02-06,3144,2.847721
2018-02-06,3235,2.85823
2018-02-06,3326,2.86844
2018-02-06,3417,2.87824
2018-02-06,3508,2.887532
2018-02-06,3599,2.896735
2018-02-07,7,1.489235
2018-02-07,14,1.526049
2018-02-07,42,1.751495
2018-02-07,70,1.831009
2018-02-07,98,1.885333
2018-02-07,133,1.934283
2018-02-07,161,1.972275
2018-02-07,224,2.029508
2018-02-07,315,2.098911
2018-02-07,406,2.167702
2018-02-07,497,2.227908
2018-02-07,588,2.285071
2018-02-07,679,2.336361
2018-02-07,770,2.38505
2018-02-07,861,2.426639
2018-02-07,952,2.463164
2018-02-07,1043,2.495513
2018-02-07,1134,2.526304
2018-02-07,1225,2.554391
2018-02-07,1316,2.579984
2018-02-07,1407,2.60357
2018-02-07,1498,2.625818
2018-02-07,1589,2.646671
2018-02-07,1687,2.667439
2018-02-07,1778,2.685747
2018-02-07,1862,2.702461
2018-02-07,1960,2.721066
2018-02-07,2051,2.737907
2018-02-07,2142,2.754171
2018-02-07,2233,2.770135
2018-02-07,2324,2.785439
2018-02-07,2415,2.800348
2018-02-07,2506,2.81454
2018-02-07,2597,2.828442
2018-02-07,2688,2.841743
2018-02-07,2779,2.854667
2018-02-07,2870,2.86709
2018-02-07,2961,2.879213
2018-02-07,3052,2.890764
2018-02-07,3143,2.901936
2018-02-07,3234,2.912763
2018-02-07,3325,2.923273
2018-02-07,3416,2.933356
2018-02-07,3507,2.942916
2018-02-07,3598,2.952374
2018-02-08,7,1.488613
2018-02-08,13,1.521065
2018-02-08,41,1.767515
2018-02-08,69,1.851948
2018-02-08,97,1.903708
2018-02-08,132,1.954865
2018-02-08,160,1.993034
2018-02-08,223,2.051794
2018-02-08,314,2.120802
2018-02-08,405,2.18824
2018-02-08,496,2.246649
2018-02-08,587,2.301004
2018-02-08,678,2.350231
2018-02-08,769,2.397342
2018-02-08,860,2.437679
2018-02-08,951,2.473186
2018-02-08,1042,2.50469
2018-02-08,1133,2.534772
2018-02-08,1224,2.562251
2018-02-08,1315,2.587321
2018-02-08,1406,2.610448
2018-02-08,1497,2.632599
2018-02-08,1588,2.653365
2018-02-08,1686,2.674048
2018-02-08,1777,2.692286
2018-02-08,1861,2.708941
2018-02-08,1959,2.727483
2018-02-08,2050,2.74427
2018-02-08,2141,2.760699
2018-02-08,2232,2.776814
2018-02-08,2323,2.792257
2018-02-08,2414,2.807295
2018-02-08,2505,2.821605
2018-02-08,2596,2.835617
2018-02-08,2687,2.849191
2018-02-08,2778,2.86237
2018-02-08,2869,2.875032
2018-02-08,2960,2.887379
2018-02-08,3051,2.89914
2018-02-08,3142,2.91051
2018-02-08,3233,2.921523
2018-02-08,3324,2.932209
2018-02-08,3415,2.942459
2018-02-08,3506,2.952178
2018-02-08,3597,2.961786
2018-02-09,7,1.489856
2018-02-09,12,1.516867
2018-02-09,40,1.779505
2018-02-09,68,1.864412
2018-02-09,96,1.917505
2018-02-09,131,1.965366
2018-02-09,159,2.001035
2018-02-09,222,2.05349
2018-02-09,313,2.113432
2018-02-09,404,2.172482
2018-02-09,495,2.22279
2018-02-09,586,2.270773
2018-02-09,677,2.31466
2018-02-09,768,2.357694
2018-02-09,859,2.39481
2018-02-09,950,2.42771
2018-02-09,1041,2.457499
2018-02-09,1132,2.486545
2018-02-09,1223,2.513516
2018-02-09,1314,2.538494
2018-02-09,1405,2.561867
2018-02-09,1496,2.584539
2018-02-09,1587,2.605766
2018-02-09,1685,2.627182
2018-02-09,1776,2.646285
2018-02-09,1860,2.663662
2018-02-09,1958,2.683222
2018-02-09,2049,2.700866
2018-02-09,2140,2.718079
2018-02-09,2231,2.734913
2018-02-09,2322,2.75102
2018-02-09,2413,2.76667
2018-02-09,2504,2.781732
2018-02-09,2595,2.796442
2018-02-09,2686,2.810667
2018-02-09,2777,2.824453
2018-02-09,2868,2.837684
2018-02-09,2959,2.850566
2018-02-09,3050,2.862828
2018-02-09,3141,2.874672
2018-02-09,3232,2.886131
2018-02-09,3323,2.897239
2018-02-09,3414,2.907888
2018-02-09,3505,2.917984
2018-02-09,3596,2.927951
2018-02-12,7,1.489856
2018-02-12,9,1.500907
2018-02-12,37,1.800746
2018-02-12,65,1.886963
2018-02-12,93,1.939553
2018-02-12,128,1.983889
2018-02-12,156,2.017828
2018-02-12,219,2.071981
2018-02-12,310,2.131514
2018-02-12,401,2.192621
2018-02-12,492,2.245102
2018-02-12,583,2.294568
2018-02-12,674,2.339517
2018-02-12,765,2.383955
2018-02-12,856,2.422157
2018-02-12,947,2.45592
2018-02-12,1038,2.486411
2018-02-12,1129,2.516044
2018-02-12,1220,2.54351
2018-02-12,1311,2.568908
2018-02-12,1402,2.592643
2018-02-12,1493,2.615632
2018-02-12,1584,2.637136
2018-02-12,1682,2.658814
2018-02-12,1773,2.678133
2018-02-12,1857,2.695692
2018-02-12,1955,2.71544
2018-02-12,2046,2.733467
2018-02-12,2137,2.751029
2018-02-12,2228,2.767979
2018-02-12,2319,2.78419
2018-02-12,2410,2.799937
2018-02-12,2501,2.815087
2018-02-12,2592,2.829879
2018-02-12,2683,2.84418
2018-02-12,2774,2.858037
2018-02-12,2865,2.871333
2018-02-12,2956,2.884275
2018-02-12,3047,2.896594
2018-02-12,3138,2.90849
2018-02-12,3229,2.92
2018-02-12,3320,2.931153
2018-02-12,3411,2.941846
2018-02-12,3502,2.951983
2018-02-12,3593,2.961989
2018-02-13,7,1.4911
2018-02-13,8,1.496448
2018-02-13,36,1.802179
2018-02-13,64,1.884686
2018-02-13,92,1.935459
2018-02-13,127,1.979879
2018-02-13,155,2.014761
2018-02-13,218,2.070048
2018-02-13,309,2.131827
2018-02-13,400,2.194161
2018-02-13,491,2.248332
2018-02-13,582,2.298952
2018-02-13,673,2.344057
2018-02-13,764,2.388012
2018-02-13,855,2.425827
2018-02-13,946,2.459273
2018-02-13,1037,2.489499
2018-02-13,1128,2.518503
2018-02-13,1219,2.545432
2018-02-13,1310,2.570367
2018-02-13,1401,2.593697
2018-02-13,1492,2.616024
2018-02-13,1583,2.63694
2018-02-13,1681,2.658056
2018-02-13,1772,2.67665
2018-02-13,1856,2.693601
2018-02-13,1954,2.712708
2018-02-13,2045,2.72997
2018-02-13,2136,2.746832
2018-02-13,2227,2.763344
2018-02-13,2318,2.779153
2018-02-13,2409,2.794526
2018-02-13,2500,2.80933
2018-02-13,2591,2.8238
2018-02-13,2682,2.8378
2018-02-13,2773,2.851377
2018-02-13,2864,2.86441
2018-02-13,2955,2.877105
2018-02-13,3046,2.889342
2018-02-13,3137,2.901161
2018-02-13,3228,2.912596
2018-02-13,3319,2.923681
2018-02-13,3410,2.934308
2018-02-13,3501,2.944383
2018-02-13,3592,2.954329
2018-02-14,7,1.492343
2018-02-14,28,1.609205
2018-02-14,35,1.635843
2018-02-14,63,1.811584
2018-02-14,91,1.899423
2018-02-14,126,1.969665
2018-02-14,154,2.016752
2018-02-14,217,2.086378
2018-02-14,308,2.16736
2018-02-14,399,2.241282
2018-02-14,490,2.304587
2018-02-14,581,2.36305
2018-02-14,672,2.414542
2018-02-14,763,2.463359
2018-02-14,854,2.504991
2018-02-14,945,2.541028
2018-02-14,1036,2.573387
2018-02-14,1127,2.604177
2018-02-14,1218,2.632247
2018-02-14,1309,2.657462
2018-02-14,1400,2.680709
2018-02-14,1491,2.70296
2018-02-14,1582,2.723519
2018-02-14,1680,2.743997
2018-02-14,1771,2.762063
2018-02-14,1855,2.778347
2018-02-14,1953,2.796743
2018-02-14,2044,2.813407
2018-02-14,2135,2.829508
2018-02-14,2226,2.845115
2018-02-14,2317,2.860089
2018-02-14,2408,2.87469
2018-02-14,2499,2.888778
2018-02-14,2590,2.902583
2018-02-14,2681,2.915962
2018-02-14,2772,2.928958
2018-02-14,2863,2.941448
2018-02-14,2954,2.953633
2018-02-14,3045,2.96539
2018-02-14,3136,2.976756
2018-02-14,3227,2.987765
2018-02-14,3318,2.998446
2018-02-14,3409,3.00869
2018-02-14,3500,3.018402
2018-02-14,3591,3.028004
2018-02-15,7,1.4911
2018-02-15,28,1.611072
2018-02-15,34,1.636837
2018-02-15,62,1.824109
2018-02-15,90,1.915325
2018-02-15,125,1.984509
2018-02-15,153,2.031966
2018-02-15,216,2.103368
2018-02-15,307,2.18107
2018-02-15,398,2.254347
2018-02-15,489,2.318162
2018-02-15,580,2.377756
2018-02-15,671,2.430745
2018-02-15,762,2.480697
2018-02-15,853,2.522676
2018-02-15,944,2.558987
2018-02-15,1035,2.590684
2018-02-15,1126,2.62051
2018-02-15,1217,2.647005
2018-02-15,1308,2.670864
2018-02-15,1399,2.6926
2018-02-15,1490,2.713218
2018-02-15,1581,2.732042
2018-02-15,1679,2.750861
2018-02-15,1770,2.76755
2018-02-15,1854,2.782682
2018-02-15,1952,2.799355
2018-02-15,2043,2.814567
2018-02-15,2134,2.829339
2018-02-15,2225,2.843726
2018-02-15,2316,2.857377
2018-02-15,2407,2.870757
2018-02-15,2498,2.883711
2018-02-15,2589,2.896462
2018-02-15,2680,2.908688
2018-02-15,2771,2.920607
2018-02-15,2862,2.932088
2018-02-15,2953,2.943325
2018-02-15,3044,2.954192
2018-02-15,3135,2.96472
2018-02-15,3226,2.974937
2018-02-15,3317,2.98487
2018-02-15,3408,2.994406
2018-02-15,3499,3.003446
2018-02-15,3590,3.01241
2018-02-16,7,1.491722
2018-02-16,28,1.614806
2018-02-16,33,1.636937
2018-02-16,61,1.836525
2018-02-16,89,1.93123
2018-02-16,124,2.000767
2018-02-16,152,2.047406
2018-02-16,180,2.085046
2018-02-16,215,2.124816
2018-02-16,306,2.194896
2018-02-16,397,2.262878
2018-02-16,488,2.322416
2018-02-16,579,2.379069
2018-02-16,670,2.429908
2018-02-16,761,2.47822
2018-02-16,852,2.518362
2018-02-16,943,2.5527
2018-02-16,1034,2.582765
2018-02-16,1125,2.611223
2018-02-16,1216,2.636552
2018-02-16,1307,2.659405
2018-02-16,1398,2.680593
2018-02-16,1489,2.700729
2018-02-16,1580,2.719124
2018-02-16,1678,2.737534
2018-02-16,1769,2.753883
2018-02-16,1853,2.76873
2018-02-16,1951,2.785355
2018-02-16,2042,2.800301
2018-02-16,2133,2.814831
2018-02-16,2224,2.828994
2018-02-16,2315,2.84244
2018-02-16,2406,2.855629
2018-02-16,2497,2.868407
2018-02-16,2588,2.880994
2018-02-16,2679,2.893067
2018-02-16,2770,2.904843
2018-02-16,2861,2.916189
2018-02-16,2952,2.927301
2018-02-16,3043,2.938049
2018-02-16,3134,2.948464
2018-02-16,3225,2.958576
2018-02-16,3316,2.968409
2018-02-16,3407,2.97785
2018-02-16,3498,2.986801
2018-02-16,3589,2.99568
2018-02-20,7,1.492965
2018-02-20,28,1.616829
2018-02-20,29,1.621533
2018-02-20,57,1.847668
2018-02-20,85,1.946494
2018-02-20,120,2.021274
2018-02-20,148,2.069125
2018-02-20,176,2.107385
2018-02-20,211,2.147559
2018-02-20,302,2.219307
2018-02-20,393,2.28933
2018-02-20,484,2.350068
2018-02-20,575,2.408318
2018-02-20,666,2.460969
2018-02-20,757,2.510643
2018-02-20,848,2.552357
2018-02-20,939,2.587448
2018-02-20,1030,2.617673
2018-02-20,1121,2.64585
2018-02-20,1212,2.670929
2018-02-20,1303,2.693209
2018-02-20,1394,2.713565
2018-02-20,1485,2.732659
2018-02-20,1576,2.750129
2018-02-20,1674,2.767651
2018-02-20,1765,2.783003
2018-02-20,1849,2.796788
2018-02-20,1947,2.812035
2018-02-20,2038,2.825819
2018-02-20,2129,2.83907
2018-02-20,2220,2.85206
2018-02-20,2311,2.864422
2018-02-20,2402,2.87642
2018-02-20,2493,2.888092
2018-02-20,2584,2.899651
2018-02-20,2675,2.910594
2018-02-20,2766,2.921314
2018-02-20,2857,2.931671
2018-02-20,2948,2.941854
2018-02-20,3039,2.951729
2018-02-20,3130,2.961321
2018-02-20,3221,2.970656
2018-02-20,3312,2.979754
2018-02-20,3403,2.9885
2018-02-20,3494,2.996791
2018-02-20,3585,3.005043
2018-02-21,7,1.491722
2018-02-21,28,1.623755
2018-02-21,56,1.871796
2018-02-21,84,1.977253
2018-02-21,119,2.054028
2018-02-21,147,2.101749
2018-02-21,175,2.139866
2018-02-21,210,2.179032
2018-02-21,301,2.252167
2018-02-21,392,2.324095
2018-02-21,483,2.386948
2018-02-21,574,2.448234
2018-02-21,665,2.503079
2018-02-21,756,2.555019
2018-02-21,847,2.598502
2018-02-21,938,2.635013
2018-02-21,1029,2.666401
2018-02-21,1120,2.695141
2018-02-21,1211,2.720696
2018-02-21,1302,2.743734
2018-02-21,1393,2.764748
2018-02-21,1484,2.784419
2018-02-21,1575,2.802398
2018-02-21,1673,2.820403
2018-02-21,1764,2.836156
2018-02-21,1848,2.850278
2018-02-21,1946,2.86613
2018-02-21,2037,2.880426
2018-02-21,2128,2.894144
2018-02-21,2219,2.907355
2018-02-21,2310,2.919922
2018-02-21,2401,2.932299
2018-02-21,2492,2.944139
2018-02-21,2583,2.955854
2018-02-21,2674,2.966942
2018-02-21,2765,2.977797
2018-02-21,2856,2.98828
2018-02-21,2947,2.998582
2018-02-21,3038,3.008568
2018-02-21,3129,3.018265
2018-02-21,3220,3.027699
2018-02-21,3311,3.03689
2018-02-21,3402,3.045724
2018-02-21,3493,3.054098
2018-02-21,3584,3.062429
2018-02-22,7,1.491722
2018-02-22,27,1.634999
2018-02-22,55,1.87152
2018-02-22,83,1.969804
2018-02-22,118,2.040437
2018-02-22,146,2.085268
2018-02-22,174,2.120556
2018-02-22,209,2.158062
2018-02-22,300,2.228631
2018-02-22,391,2.298013
2018-02-22,482,2.359266
2018-02-22,573,2.418658
2018-02-22,664,2.472119
2018-02-22,755,2.523007
2018-02-22,846,2.565655
2018-02-22,937,2.601485
2018-02-22,1028,2.631862
2018-02-22,1119,2.660163
2018-02-22,1210,2.685343
2018-02-22,1301,2.708056
2018-02-22,1392,2.728457
2018-02-22,1483,2.74759
2018-02-22,1574,2.765092
2018-02-22,1672,2.782347
2018-02-22,1763,2.797477
2018-02-22,1847,2.811077
2018-02-22,1945,2.826126
2018-02-22,2036,2.839744
2018-02-22,2127,2.852842
2018-02-22,2218,2.865484
2018-02-22,2309,2.877724
2018-02-22,2400,2.8898
2018-02-22,2491,2.90136
2018-02-22,2582,2.912637
2018-02-22,2673,2.923489
2018-02-22,2764,2.934123
2018-02-22,2855,2.944399
2018-02-22,2946,2.954507
2018-02-22,3037,2.96431
2018-02-22,3128,2.973836
2018-02-22,3219,2.983107
2018-02-22,3310,2.992145
2018-02-22,3401,3.000833
2018-02-22,3492,3.009069
2018-02-22,3583,3.01727
2018-02-23,7,1.492965
2018-02-23,26,1.637563
2018-02-23,54,1.881071
2018-02-23,82,1.977292
2018-02-23,117,2.044776
2018-02-23,145,2.0881
2018-02-23,173,2.122315
2018-02-23,208,2.158002
2018-02-23,299,2.224224
2018-02-23,390,2.290111
2018-02-23,481,2.34727
2018-02-23,572,2.403066
2018-02-23,663,2.452529
2018-02-23,754,2.499775
2018-02-23,845,2.539013
2018-02-23,936,2.572089
2018-02-23,1027,2.600195
2018-02-23,1118,2.626184
2018-02-23,1209,2.649776
2018-02-23,1300,2.671122
2018-02-23,1391,2.690333
2018-02-23,1482,2.708421
2018-02-23,1573,2.724998
2018-02-23,1671,2.741371
2018-02-23,1762,2.755508
2018-02-23,1846,2.768505
2018-02-23,1944,2.78292
2018-02-23,2035,2.795778
2018-02-23,2126,2.80818
2018-02-23,2217,2.82039
2018-02-23,2308,2.832232
2018-02-23,2399,2.843749
2018-02-23,2490,2.854791
2018-02-23,2581,2.865764
2018-02-23,2672,2.876332
2018-02-23,2763,2.886701
2018-02-23,2854,2.89673
2018-02-23,2945,2.906604
2018-02-23,3036,2.916189
2018-02-23,3127,2.925508
2018-02-23,3218,2.934585
2018-02-23,3309,2.943438
2018-02-23,3400,2.951953
2018-02-23,3491,2.960024
2018-02-23,3582,2.968068
2018-02-26,7,1.494209
2018-02-26,23,1.627958
2018-02-26,51,1.909126
2018-02-26,79,2.006231
2018-02-26,114,2.07437
2018-02-26,142,2.116766
2018-02-26,170,2.149365
2018-02-26,205,2.182683
2018-02-26,296,2.245088
2018-02-26,387,2.307764
2018-02-26,478,2.362879
2018-02-26,569,2.416473
2018-02-26,660,2.464313
2018-02-26,751,2.509099
2018-02-26,842,2.545837
2018-02-26,933,2.576881
2018-02-26,1024,2.603302
2018-02-26,1115,2.628286
2018-02-26,1206,2.650638
2018-02-26,1297,2.67056
2018-02-26,1388,2.68853
2018-02-26,1479,2.705527
2018-02-26,1570,2.721137
2018-02-26,1668,2.736585
2018-02-26,1759,2.749952
2018-02-26,1843,2.762076
2018-02-26,1941,2.775569
2018-02-26,2032,2.787873
2018-02-26,2123,2.799769
2018-02-26,2214,2.811515
2018-02-26,2305,2.82273
2018-02-26,2396,2.833667
2018-02-26,2487,2.844171
2018-02-26,2578,2.854644
2018-02-26,2669,2.864746
2018-02-26,2760,2.874513
2018-02-26,2851,2.883978
2018-02-26,2942,2.893324
2018-02-26,3033,2.902411
2018-02-26,3124,2.911261
2018-02-26,3215,2.919895
2018-02-26,3306,2.928331
2018-02-26,3397,2.93645
2018-02-26,3488,2.944144
2018-02-26,3579,2.951832
2018-02-27,7,1.495452
2018-02-27,22,1.631651
2018-02-27,50,1.924877
2018-02-27,78,2.023022
2018-02-27,113,2.091264
2018-02-27,141,2.134625
2018-02-27,169,2.168648
2018-02-27,204,2.20316
2018-02-27,295,2.270339
2018-02-27,386,2.339102
2018-02-27,477,2.398922
2018-02-27,568,2.456517
2018-02-27,659,2.507937
2018-02-27,750,2.556651
2018-02-27,841,2.597545
2018-02-27,932,2.631927
2018-02-27,1023,2.661088
2018-02-27,1114,2.687951
2018-02-27,1205,2.711897
2018-02-27,1296,2.733186
2018-02-27,1387,2.752012
2018-02-27,1478,2.769449
2018-02-27,1569,2.785447
2018-02-27,1667,2.800966
2018-02-27,1758,2.814394
2018-02-27,1842,2.826571
2018-02-27,1940,2.840114
2018-02-27,2031,2.852238
2018-02-27,2122,2.863968
2018-02-27,2213,2.875354
2018-02-27,2304,2.886238
2018-02-27,2395,2.896869
2018-02-27,2486,2.907089
2018-02-27,2577,2.917298
2018-02-27,2668,2.926982
2018-02-27,2759,2.936359
2018-02-27,2850,2.945458
2018-02-27,2941,2.954461
2018-02-27,3032,2.963074
2018-02-27,3123,2.971479
2018-02-27,3214,2.979692
2018-02-27,3305,2.98773
2018-02-27,3396,2.995472
2018-02-27,3487,3.00281
2018-02-27,3578,3.010159
2018-02-28,7,1.499183
2018-02-28,21,1.627802
2018-02-28,49,1.921979
2018-02-28,77,2.016932
2018-02-28,112,2.084526
2018-02-28,140,2.128533
2018-02-28,168,2.162931
2018-02-28,203,2.199471
2018-02-28,294,2.268021
2018-02-28,385,2.336318
2018-02-28,476,2.394871
2018-02-28,567,2.449984
2018-02-28,658,2.498905
2018-02-28,749,2.545112
2018-02-28,840,2.583489
2018-02-28,931,2.615839
2018-02-28,1022,2.643324
2018-02-28,1113,2.668784
2018-02-28,1204,2.691156
2018-02-28,1295,2.71109
2018-02-28,1386,2.729068
2018-02-28,1477,2.745761
2018-02-28,1568,2.760808
2018-02-28,1666,2.77542
2018-02-28,1757,2.788094
2018-02-28,1841,2.79941
2018-02-28,1939,2.812046
2018-02-28,2030,2.823404
2018-02-28,2121,2.834434
2018-02-28,2212,2.845178
2018-02-28,2303,2.855471
2018-02-28,2394,2.865363
2018-02-28,2485,2.874899
2018-02-28,2576,2.884472
2018-02-28,2667,2.893564
2018-02-28,2758,2.902387
2018-02-28,2849,2.910968
2018-02-28,2940,2.919485
2018-02-28,3031,2.927642
2018-02-28,3122,2.935616
2018-02-28,3213,2.943424
2018-02-28,3304,2.951078
2018-02-28,3395,2.958457
2018-02-28,3486,2.96545
2018-02-28,3577,2.972472
2018-03-01,7,1.497939
2018-03-01,20,1.611866
2018-03-01,48,1.890469
2018-03-01,76,1.975906
2018-03-01,111,2.037903
2018-03-01,139,2.077346
2018-03-01,167,2.108654
2018-03-01,202,2.140757
2018-03-01,293,2.201169
2018-03-01,384,2.265191
2018-03-01,475,2.320125
2018-03-01,566,2.371971
2018-03-01,657,2.418522
2018-03-01,748,2.462934
2018-03-01,839,2.49935
2018-03-01,930,2.529625
2018-03-01,1021,2.555401
2018-03-01,1112,2.579841
2018-03-01,1203,2.601726
2018-03-01,1294,2.621241
2018-03-01,1385,2.638853
2018-03-01,1476,2.655224
2018-03-01,1567,2.670278
2018-03-01,1665,2.685194
2018-03-01,1756,2.698379
2018-03-01,1840,2.71035
2018-03-01,1938,2.723682
2018-03-01,2029,2.735849
2018-03-01,2120,2.74762
2018-03-01,2211,2.75925
2018-03-01,2302,2.770358
2018-03-01,2393,2.781196
2018-03-01,2484,2.791608
2018-03-01,2575,2.801995
2018-03-01,2666,2.811845
2018-03-01,2757,2.821376
2018-03-01,2848,2.83062
